C986	蓡	aivc		shen1
C987	蓢	ayve		lang3
C988	蓤	auft		ling2
C989	蓧	awhs		tiao2,diao4
C98A	蓨	awhe		tiao2,xiu1
C98B	蓩	acbl	acne	mao3
C98C	蓪	acep		tong1
C98D	蓫	aepu	agep	zhu2,chu4
C98E	蓭	aydn	aodn	an1
C98F	蓮	alpu		lian2
C990	蓯	atwh		cong1,zong3
C991	蓱	aiua		ping2
C992	蓲	aakk		ou1
C993	蓳	aakg		jin3
C994	蓴	agjf		chun2
C995	蓵	argh		jie2
C996	蓶	akwy		wei2
C997	蓷	arwy		tui1
C998	蓸	agmj		cao2
C999	蓹	atrb	attb	yu4
C99A	蓺	afwy		yi4
C99B	蓻	afuy		ju2
C99C	蓽	ajaf	ajag	bi4
C99D	蓾	ahlo		lu3
C99E	蔀	aukb		bu4
C99F	蔁	aujj		zhang1
C9A0	蔂	alxi		lei2
C9A1	伞	wuhj	wufj	san3
C9A2	散	aety		san4
C9A3	桑	cccs		sang1
C9A4	嗓	kccs		sang3
C9A5	丧	fueu		sang4
C9A6	搔	rcyj		sao1
C9A7	骚	ccyj	cgcj	sao1
C9A8	扫	rvg		sao3
C9A9	嫂	vvhc	vehc	sao3
C9AA	瑟	ggnt		se4
C9AB	色	qcb		se4,shai3
C9AC	涩	ivyh		se4
C9AD	森	sssu		sen1
C9AE	僧	wulj		seng1
C9AF	莎	aiit		sha1
C9B0	砂	ditt		sha1
C9B1	杀	qsu	rsu	sha1
C9B2	刹	qsjh	rsjh	cha4,sha1
C9B3	沙	iitt		sha1
C9B4	纱	xitt		sha1
C9B5	傻	wtlt		sha3
C9B6	啥	kwfk		sha2
C9B7	煞	qvto		sha4
C9B8	筛	tjgh		shai1
C9B9	晒	jsg		shai4
C9BA	珊	gmmg		shan1
C9BB	苫	ahkf		shan1
C9BC	杉	set		shan1
C9BD	山	mmmm		shan1
C9BE	删	mmgj		shan1
C9BF	煽	oynn		shan1
C9C0	衫	puet		shan1
C9C1	闪	uwi		shan3
C9C2	陕	bguw	bgud	shan3
C9C3	擅	rylg		shan4
C9C4	赡	mqdy		shan4
C9C5	膳	eudk	euuk	shan4
C9C6	善	uduk	uukf	shan4
C9C7	汕	imh		shan4
C9C8	扇	ynnd		shan4
C9C9	缮	xudk	xuuk	shan4
C9CA	墒	fumk	fyuk	shang1
C9CB	伤	wtln	wtet	shang1
C9CC	商	umwk	yumk	shang1
C9CD	赏	ipkm		shang3
C9CE	晌	jtmk		shang3
C9CF	上	hhgg		shang4
C9D0	尚	imkf		shang4
C9D1	裳	ipke		shang5,chang2
C9D2	梢	sieg		shao1,sao4
C9D3	捎	rieg		shao1
C9D4	稍	tieg		shao1
C9D5	烧	oatq		shao1
C9D6	芍	aqyu		shao2
C9D7	勺	qyi		shao2
C9D8	韶	ujvk		shao2
C9D9	少	itr	ite	shao3
C9DA	哨	kieg		shao4
C9DB	邵	vkbh		shao4
C9DC	绍	xvkg		shao4
C9DD	奢	dftj		she1
C9DE	赊	mwfi		she1
C9DF	蛇	jpxn		she2
C9E0	舌	tdd		she2
C9E1	舍	wfkf		she3
C9E2	赦	foty		she4
C9E3	摄	rbcc		she4
C9E4	射	tmdf		she4
C9E5	慑	nbcc		she4
C9E6	涉	ihit	ihht	she4
C9E7	社	pyfg		she4
C9E8	设	ymcy	ywcy	she4
C9E9	砷	djhh		shen1
C9EA	申	jhk		shen1
C9EB	呻	kjhh		shen1
C9EC	伸	wjhh		shen1
C9ED	身	tmdt		shen1
C9EE	深	ipws		shen1
C9EF	娠	vdfe		shen1
C9F0	绅	xjhh		shen1
C9F1	神	pyjh		shen2
C9F2	沈	ipqn		shen3
C9F3	审	pjhj		shen3
C9F4	婶	vpjh		shen3
C9F5	甚	adwn	dwnb	shen4
C9F6	肾	jcef		shen4
C9F7	慎	nfhw		shen4
C9F8	渗	icde		shen4
C9F9	声	fnr		sheng1
C9FA	生	tgd		sheng1
C9FB	甥	tgll	tgle	sheng1
C9FC	牲	trtg	ctgg	sheng1
C9FD	升	tak		sheng1
C9FE	绳	xkjn		sheng2
CA40	蔃	axkj		qiang2,jiang4
CA41	蔄	aukf		man4
CA42	蔅	auvf		yan2
CA43	蔆	aift		ling2
CA44	蔇	avcq	avaq	ji4
CA45	蔈	asfi		biao1,piao3
CA46	蔉	auke		gun3
CA47	蔊	aojf		han3
CA48	蔋	aihc		di2
CA49	蔍	aynx	aoxx	lu4,cu1
CA4A	蔎	aymc	aywc	she4
CA4B	蔏	aumk	ayuk	shang1
CA4C	蔐	aumd	ayud	di2
CA4D	蔒	avto		hun1
CA4E	蔔	aqgl		bo5
CA4F	蔕	aaqh		di4
CA50	蔖	ahag	aheg	cuo2
CA51	蔘	acce		shen1
CA52	蔙	ayth		xuan4
CA53	蔛	aqef		hu2
CA54	蔜	agqt		ao2
CA55	蔝	ahou		mi3
CA56	蔞	akgv	alvf	lou2,lv3
CA57	蔠	axtu		zhong1
CA58	蔢	aihv	aibv	po2,bo4
CA59	蔣	anhf	auqf	jiang3
CA5A	蔤	apnm		mi4
CA5B	蔥	atln		chuang1
CA5C	蔦	awvo	aqou	niao3
CA5D	蔧	adhv		hui4
CA5E	蔨	alub		juan4
CA5F	蔩	apgw		yin2
CA60	蔪	alrj		jian4,shan1
CA61	蔭	abwc		yin1
CA62	蔮	alag		guo2
CA63	蔯	abgi	absj	chen2
CA64	蔰	aync		hu4
CA65	蔱	aqsc	arsc	sha1
CA66	蔲	apft		kou4
CA67	蔳	aige		qian4
CA68	蔴	ayss	aoss	ma2
CA69	蔵	adat	adah	cang2,zang1
CA6A	蔶	agmu		
CA6B	蔾	atqs		li2
CA6C	蔿	aeto		wei3
CA6D	蕀	agmi	asmm	ji2
CA6E	蕁	avaf		xun2
CA6F	蕂	aeul	aeue	sheng4
CA70	蕄	aunu		meng2
CA71	蕅	aijy		ou3
CA72	蕆	admt	admu	chan3
CA73	蕇	akkf		dian3
CA74	蕋	ahhh		rui3
CA75	蕌	ajjj		lei3
CA76	蕍	aiwj		yu2
CA77	蕎	atdk		qiao2
CA78	蕏	aqtj		zhu1,chu2
CA79	蕐	agwh	agwg	hua1
CA7A	蕑	auef		jian1
CA7B	蕒	almu		mai3
CA7C	蕓	affc		yun2
CA7D	蕔	afuc		bao1
CA7E	蕕	aqtg		you2
CA80	蕗	akhk		lu4
CA81	蕘	affq		rao2
CA82	蕚	akkn		e4
CA83	蕛	atut		ti2
CA84	蕜	adjn	ahdn	fei3
CA85	蕝	axqc		jue2
CA86	蕟	awxc		fei4
CA87	蕠	avki		ru2
CA88	蕡	afam		fen2,fei4
CA89	蕢	akhm		kuai4
CA8A	蕣	aeph	aepg	shun4
CA8B	蕥	aahy		ya3
CA8C	蕦	aedm		xu1
CA8D	蕧	attt		fu4
CA8E	蕩	aijr		dang4,tang1
CA8F	蕪	arlo	atgo	wu2
CA90	蕫	aujf		dong3
CA91	蕬	axxi		si1
CA92	蕭	avhh	avfj	xiao1
CA93	蕮	avqo	aeqo	xi4
CA94	蕯	abtg		long2,sa4
CA95	蕰	aijl		yun4,wen1
CA96	蕱	atie		shao1
CA97	蕳	aujf		jian1
CA98	蕵	aqwe	aqwv	sun1
CA99	蕶	afwc		ling2
CA9A	蕷	acbm	acnm	yu4
CA9B	蕸	anhp		xia2
CA9C	蕼	advh	advg	si4
CA9D	蕽	amae		nong2
CA9E	蕿	aoec		xuan1
CA9F	薀	aill		yun4,wen1
CAA0	薁	atmd		yu4
CAA1	省	ithf		sheng3
CAA2	盛	dnnl	dnlf	sheng4,cheng2
CAA3	剩	tuxj		sheng4
CAA4	胜	etgg		sheng4
CAA5	圣	cff		sheng4
CAA6	师	jgmh		shi1
CAA7	失	rwi	tgi	shi1
CAA8	狮	qtjh		shi1
CAA9	施	ytbn		shi1
CAAA	湿	ijog		shi1
CAAB	诗	yffy		shi1
CAAC	尸	nngt		shi1
CAAD	虱	ntji		shi1
CAAE	十	fgh		shi2
CAAF	石	dgtg		shi2,dan4
CAB0	拾	rwgk		shi2,she4
CAB1	时	jfy		shi2
CAB2	什	wfh		shen2,shi5
CAB3	食	wyve	wyvu	shi2,si4,yi4
CAB4	蚀	qnjy		shi2
CAB5	实	pudu		shi2
CAB6	识	ykwy		shi2,zhi4
CAB7	史	kqi	kri	shi3
CAB8	矢	tdu		shi3
CAB9	使	wgkq	wgkr	shi3
CABA	屎	noi		shi3
CABB	驶	ckqy	cgkr	shi3
CABC	始	vckg		shi3
CABD	式	aad	aayi	shi4
CABE	示	fiu		shi4
CABF	士	fghg		shi4
CAC0	世	anv		shi4
CAC1	柿	symh		shi4
CAC2	事	gkvh		shi4
CAC3	拭	raag	raay	shi4
CAC4	誓	rryf		shi4
CAC5	逝	rrpk		shi4
CAC6	势	rvyl	rvye	shi4
CAC7	是	jghu		shi4
CAC8	嗜	kftj		shi4
CAC9	噬	ktaw		shi4
CACA	适	tdpd		shi4
CACB	仕	wfg		shi4
CACC	侍	wffy		shi4
CACD	释	toch	tocg	shi4
CACE	饰	qnth		shi4
CACF	氏	qav		shi4,zhi1
CAD0	市	ymhj		shi4
CAD1	恃	nffy		shi4
CAD2	室	pgcf		shi4
CAD3	视	pymq		shi4
CAD4	试	yaag	yaay	shi4
CAD5	收	nhty		shou1
CAD6	手	rtgh		shou3
CAD7	首	uthf		shou3
CAD8	守	pfu		shou3
CAD9	寿	dtfu		shou4
CADA	授	repc		shou4
CADB	售	wykf		shou4
CADC	受	epcu		shou4
CADD	瘦	uvhc	uehc	shou4
CADE	兽	ulgk		shou4
CADF	蔬	anhq	anhk	shu1
CAE0	枢	saqy	sary	shu1
CAE1	梳	sycq	syck	shu1
CAE2	殊	gqri	gqtf	shu1
CAE3	抒	rcbh	rcnh	shu1
CAE4	输	lwgj		shu1
CAE5	叔	hicy		shu1
CAE6	舒	wfkb	wfkh	shu1
CAE7	淑	ihic		shu1
CAE8	疏	nhyq	nhyk	shu1
CAE9	书	nnhy		shu1
CAEA	赎	mfnd		shu2
CAEB	孰	ybvy		shu2
CAEC	熟	ybvo		shu2
CAED	薯	alfj		shu3
CAEE	暑	jftj		shu3
CAEF	曙	jlfj		shu3
CAF0	署	lftj		shu3
CAF1	蜀	lqju		shu3
CAF2	黍	twiu		shu3
CAF3	鼠	vnun	enun	shu3
CAF4	属	ntky		shu3
CAF5	术	syi		shu4,zhu2
CAF6	述	sypi		shu4
CAF7	树	scfy		shu4
CAF8	束	gkii	skd	shu4
CAF9	戍	dynt	awi	shu4
CAFA	竖	jcuf		shu4
CAFB	墅	jfcf		shu4
CAFC	庶	yaoi	oaoi	shu4
CAFD	数	ovty		shu4
CAFE	漱	igkw	iskw	shu4
CB40	薂	aryt		xi2,xiao4
CB41	薃	aiyk		hao4
CB42	薆	aept		ai4
CB43	薈	awgj		hui4
CB44	薉	ahdt	ahdh	hui4
CB45	薊	aqoj		ji4
CB46	薋	auqm		ci2,zi1
CB47	薌	axtb		xiang1
CB48	薍	aecn		luan4
CB49	薎	alpa		mie4
CB4A	薐	atft		leng2
CB4B	薑	aglg		jiang1
CB4C	薒	ahqo		can4
CB4D	薓	aivc		shen1
CB4E	薔	afwk		qiang2
CB4F	薕	ayuo	aouw	lian2
CB50	薖	amnp		ke1
CB51	薗	alfe		yuan2
CB52	薘	afup		da2
CB53	薙	atdy		zhi4
CB54	薚	agqr		tang1
CB55	薝	aqdy		zhan1
CB56	薞	agqe	agqv	sun1
CB57	薟	awgw		lian3,xian1
CB58	薠	aodm		fan2
CB59	薡	ahnn		ding3
CB5A	薢	aqeh	aqeg	xie4
CB5B	薣	afkc		gu3
CB5C	薥	alqj		shu3,zhu2
CB5D	薦	ayno	aogo	jian4
CB5E	薧	aypx		kao3,hao1
CB5F	薩	abug		sa4
CB60	薫	atgo		xun1
CB61	薬	aris		yao4
CB62	薭	atrf		bai4
CB63	薱	aogf	aouf	dui4
CB64	薲	apgm		pin2
CB65	薳	afkp		wei3
CB66	薴	apns		ning2
CB67	薵	afnf		chou2,zhou4
CB68	薶	aeef	aejf	mai2,wo1
CB69	薸	aisi		piao2
CB6A	薺	ayvf	ayjf	qi2,ji4
CB6B	薻	aivs		zao3
CB6C	薼	aynf	aoxf	chen2
CB6D	薽	asfn	asfy	zhen1
CB6E	薾	agwq	agwr	er3
CB6F	薿	axth		ni3
CB70	藀	aooo		ying2
CB71	藂	abci		cong2
CB72	藃	aymw		xiao1,hao4
CB73	藄	aadi	adwi	qi2
CB74	藅	alyj		fa2
CB75	藆	apfr	apar	jian3
CB76	藇	awfw	aegw	yu3,xu4
CB77	藈	ahwd		kui2
CB78	藊	atya		bian3
CB79	藋	anwy		di2,diao4
CB7A	藌	apnj		mi4
CB7B	藍	aahl		lan2
CB7C	藎	avhl		jin4
CB7D	藑	aqmt		qiong2
CB7E	藒	atjn		qie4
CB80	藔	apdi		liao2
CB81	藖	aahm		xian2,qian1
CB82	藗	agkp	askp	su4
CB83	藘	ahan	ahln	lv2
CB84	藙	auec		yi4
CB85	藚	aflm		xu4
CB86	藛	apvo	apeo	xie3
CB87	藝	afwc		yi4
CB88	藞	addd		la3
CB89	藟	alll		lei3
CB8A	藠	arrr		jiao4
CB8B	藡	aump	ayup	di2
CB8C	藢	atmt		zhi3
CB8D	藣	alcx		bei1
CB8E	藥	axrs	arxs	shuo4,yao5
CB8F	藦	aysr	aosr	mo4
CB90	藧	axec		huan4
CB91	藨	ayno	aoxo	biao1
CB92	藪	akgt	alvt	sou3
CB93	藫	aisj		tan2
CB94	藬	abkm		tui1
CB95	藭	apwx		qiong2
CB96	藮	aswo		qiao2
CB97	藯	anfn		wei4
CB98	藰	aqyj		liu2
CB99	藱	aurc		hui4
CB9A	藲	asak		ou1
CB9B	藳	aymt		gao3
CB9C	藴	axjl		yun4,wen1
CB9D	藵	awke		bao3
CB9E	藶	adth		li4
CB9F	藷	ayfj		zhu1,shu3
CBA0	藸	aefj	agej	zhu1,chu2
CBA1	恕	vknu		shu4
CBA2	刷	nmhj		shua1
CBA3	耍	dmjv		shua3
CBA4	摔	ryxf		shuai1
CBA5	衰	ykge		shuai1
CBA6	甩	env		shuai3
CBA7	帅	jmhh		shuai4
CBA8	栓	swgg		shuan1
CBA9	拴	rwgg		shuan1
CBAA	霜	fshf		shuang1
CBAB	双	ccy		shuang1
CBAC	爽	dqqq	drrr	shuang3
CBAD	谁	ywyg		shui2
CBAE	水	iiii		shui3
CBAF	睡	htgf		shui4
CBB0	税	tukq		shui4
CBB1	吮	kcqn		shun3
CBB2	瞬	heph	hepg	shun4
CBB3	顺	kdmy		shun4
CBB4	舜	epqh	epqg	shun4
CBB5	说	yukq		shuo1,shui4,shui4,yue4,yue4
CBB6	硕	ddmy		shuo4
CBB7	朔	ubte		shuo4
CBB8	烁	oqiy	otni	shuo4
CBB9	斯	adwr	dwrh	si1
CBBA	撕	radr	rdwr	si1
CBBB	嘶	kadr	kdwr	si1
CBBC	思	lnu		si1
CBBD	私	tcy		si1
CBBE	司	ngkd		si1
CBBF	丝	xxgf		si1
CBC0	死	gqxb	gqxv	si3
CBC1	肆	dvfh	dvgh	si4
CBC2	寺	ffu		si4
CBC3	嗣	kmak		si4
CBC4	四	lhng		si4
CBC5	伺	wngk		si4
CBC6	似	wnyw		shi4,si4
CBC7	饲	qnnk		si4
CBC8	巳	nngn		si4
CBC9	松	swcy		song1
CBCA	耸	wwbf		song3
CBCB	怂	wwnu		song3
CBCC	颂	wcdm		song4
CBCD	送	udpi		song4
CBCE	宋	psu		song4
CBCF	讼	ywcy		song4
CBD0	诵	yceh		song4
CBD1	搜	rvhc	rehc	sou1
CBD2	艘	tevc	tuec	sou1
CBD3	擞	rovt		sou3
CBD4	嗽	kgkw	kskw	sou4
CBD5	苏	alwu	aewu	su1
CBD6	酥	sgty		su1
CBD7	俗	wwwk		su2
CBD8	素	gxiu		su4
CBD9	速	gkip	skpd	su4
CBDA	粟	sou		su4
CBDB	僳	wsoy		su4
CBDC	塑	ubtf		su4
CBDD	溯	iube		su4
CBDE	宿	pwdj		xiu3,su4
CBDF	诉	yryy		su4
CBE0	肃	vijk	vhjw	su4
CBE1	酸	sgct		suan1
CBE2	蒜	afii		suan4
CBE3	算	thaj		suan4
CBE4	虽	kju		sui1
CBE5	隋	bdae		sui2
CBE6	随	bdep		sui2
CBE7	绥	xevg		sui2
CBE8	髓	medp		sui3
CBE9	碎	dywf		sui4
CBEA	岁	mqu		sui4
CBEB	穗	tgjn		sui4
CBEC	遂	uepi		sui4
CBED	隧	buep		sui4
CBEE	祟	bmfi		sui4
CBEF	孙	biy		sun1
CBF0	损	rkmy		sun3
CBF1	笋	tvtr		sun3
CBF2	蓑	ayke		suo1
CBF3	梭	scwt		suo1
CBF4	唆	kcwt		suo1
CBF5	缩	xpwj		suo1,su4
CBF6	琐	gimy		suo3
CBF7	索	fpxi		suo3
CBF8	锁	qimy		suo3
CBF9	所	rnrh		suo3
CBFA	塌	fjng		ta1
CBFB	他	wbn		ta1
CBFC	它	pxb		ta1
CBFD	她	vbn		ta1
CBFE	塔	fawk		ta3,da5
CC40	藹	ayjn		ai3
CC41	藺	auwy		lin4
CC42	藼	apgn	apdn	xuan1
CC43	藽	ausq		qin4
CC44	藾	agkm	askm	lai4
CC45	蘀	arlf		ze2,tuo4
CC46	蘁	agkk		e4
CC47	蘂	anns		rui3
CC48	蘃	ahhs		rui3
CC49	蘄	akkr		ji1,qi2
CC4A	蘆	ahal	ahll	lu2
CC4B	蘇	aqot		su1
CC4C	蘈	atmm	atwm	tui2
CC4D	蘉	alpc		mang2
CC4E	蘊	axll		yun4,wen1
CC4F	蘋	ahim	ahhm	ping2
CC50	蘌	atri	atti	yu3
CC51	蘍	atgl	atge	xun1
CC52	蘎	afec		ji4
CC53	蘏	axfm		jiong3
CC54	蘐	ayec		xuan1
CC55	蘒	atqn		qiu1
CC56	蘓	atqo		su1
CC57	蘔	axtm		jiong3
CC58	蘕	axtp		peng2
CC59	蘗	anks		bo4
CC5A	蘘	ayke		xiang1,rang2
CC5B	蘙	aatn		yi4
CC5C	蘚	aqod	aqou	xian3
CC5D	蘛	aade	adwe	yu2
CC5E	蘜	aafo		ju2
CC5F	蘝	awgw		lian3,xian1
CC60	蘞	awgt		lian3,xian1
CC61	蘟	aben		yin3
CC62	蘠	anhk	aufk	qiang2
CC63	蘡	ammv		ying1
CC64	蘢	aued		long2
CC65	蘣	aamg		tou3
CC66	蘤	areo		hua1
CC67	蘥	awga		yue4
CC68	蘦	afkk		ling2
CC69	蘨	aeri	aeti	yao2
CC6A	蘪	ayno	aoxo	mei2
CC6B	蘫	aial		lan4
CC6C	蘬	awnh	atnh	kui1,hui3
CC6D	蘭	augi	ausl	lan2
CC6E	蘮	aldj		ji4
CC6F	蘯	aijl		dang4,tang1
CC70	蘰	axjc		
CC71	蘱	aodm		lei4
CC72	蘲	allf		lei2
CC73	蘳	aamf		hua4,hui1
CC74	蘴	adhu	amdu	feng1
CC75	蘵	abuj	abyj	zhi1
CC76	蘶	atvc		wei4
CC77	蘷	gjgt	adjt	kui2
CC78	蘹	anye		huai2
CC79	蘺	ayby	ayry	li2
CC7A	蘻	albi		ji4
CC7B	蘽	alls		lei3
CC7C	蘾	afye		huai4
CC7D	蘿	alxy		luo2
CC7E	虀	ayvg	ayhg	ji1
CC80	虁	auht	autt	kui2
CC81	虂	afkk		lu4
CC82	虃	aiwg		jian1
CC83	虄	ajtg		
CC84	虅	aeuc	aeuo	teng2
CC85	虆	alli		lei2
CC86	虇	axay		quan3
CC87	虈	akkk		xiao1
CC88	虉	agko		yi4
CC89	虊	axys	ayxs	luan2
CC8A	虋	awfv	aemv	men2
CC8B	虌	aumv	aitx	bie1
CC8C	虒	rham	rhwv	si1,ti2
CC8D	虓	vham	vhwn	xiao1
CC8E	處	hatm	htwv	chu4
CC8F	虖	hath	htuf	hu1
CC90	虗	harg	hrd	xu1
CC91	虘	haeg	hegd	cuo2
CC92	虙	hant	hnte	fu2
CC93	虛	hang	hjng	xu1
CC94	虜	hall	hlee	lu3
CC95	虝	hamr	hwqr	hu3
CC96	號	kgnm	kgnw	hao4
CC97	虠	uqhm	urhw	hao2,jiao1
CC98	虡	haow	howi	ju4
CC99	虣	gahm	gahw	bao4
CC9A	虤	hamm	hwhw	yan2
CC9B	虥	hama	hwaa	zhan4
CC9C	虦	aahm	aahw	zhan4
CC9D	虧	hawn	hwyn	kui1
CC9E	虨	hase	hsse	bin1
CC9F	虩	ijim	ijiw	xi4
CCA0	虪	hamo	hwwo	shu4
CCA1	獭	qtgm	qtsm	ta3
CCA2	挞	rdpy		ta4
CCA3	蹋	khjn		ta4
CCA4	踏	khij		ta4
CCA5	胎	eckg		tai1
CCA6	苔	ackf		tai2
CCA7	抬	rckg		tai2
CCA8	台	ckf		tai2
CCA9	泰	dwiu		tai4
CCAA	酞	sgdy		tai4
CCAB	太	dyi		tai4
CCAC	态	dynu		tai4
CCAD	汰	idyy		tai4
CCAE	坍	fmyg		tan1
CCAF	摊	rcwy		tan1
CCB0	贪	wynm		tan1
CCB1	瘫	ucwy		tan1
CCB2	滩	icwy		tan1
CCB3	坛	ffcy		tan2
CCB4	檀	sylg		tan2
CCB5	痰	uooi		tan2
CCB6	潭	isjh		tan2
CCB7	谭	ysjh		tan2
CCB8	谈	yooy		tan2
CCB9	坦	fjgg		tan3
CCBA	毯	tfno	eooi	tan3
CCBB	袒	pujg		tan3
CCBC	碳	dmdo		tan4
CCBD	探	rpws		tan4
CCBE	叹	kcy		tan4
CCBF	炭	mdou		tan4
CCC0	汤	inrt		tang1
CCC1	塘	fyvk	fovk	tang2
CCC2	搪	ryvk	rovk	tang2
CCC3	堂	ipkf		tang2
CCC4	棠	ipks		tang2
CCC5	膛	eipf		tang2
CCC6	唐	yvhk	ovhk	tang2
CCC7	糖	oyvk	oovk	tang2
CCC8	倘	wimk		tang3,chang2
CCC9	躺	tmdk		tang3
CCCA	淌	iimk		tang3
CCCB	趟	fhik		tang4
CCCC	烫	inro		tang5
CCCD	掏	rqrm	rqtb	tao1
CCCE	涛	idtf		tao1
CCCF	滔	ievg	ieeg	tao1
CCD0	绦	xtsy		tao1
CCD1	萄	aqrm	aqtb	tao2
CCD2	桃	siqn	sqiy	tao2
CCD3	逃	iqpv	qipi	tao2
CCD4	淘	iqrm	iqtb	tao2
CCD5	陶	bqrm	bqtb	tao2
CCD6	讨	yfy		tao3
CCD7	套	ddu		tao4
CCD8	特	trff	cffy	te4
CCD9	藤	aeui		teng2
CCDA	腾	eudc	eugg	teng2
CCDB	疼	utui		teng2
CCDC	誊	udyf	ugyf	teng2
CCDD	梯	suxt		ti1
CCDE	剔	jqrj		ti1
CCDF	踢	khjr		ti1
CCE0	锑	quxt		ti1
CCE1	提	rjgh		ti2,di1
CCE2	题	jghm		ti2
CCE3	蹄	khuh	khyh	ti2
CCE4	啼	kuph	kyuh	ti2
CCE5	体	wsgg		ti3
CCE6	替	fwfj	ggjf	ti4
CCE7	嚏	kfph		ti4
CCE8	惕	njqr		ti4
CCE9	涕	iuxt		ti4
CCEA	剃	uxhj		ti4
CCEB	屉	nanv		ti4
CCEC	天	gdi		tian1
CCED	添	igdn		tian1
CCEE	填	ffhw		tian2
CCEF	田	llll		tian2
CCF0	甜	tdaf	tdfg	tian2
CCF1	恬	ntdg		tian2
CCF2	舔	tdgn		tian3
CCF3	腆	emaw		tian3
CCF4	挑	riqn	rqiy	tiao1
CCF5	条	tsu		tiao2
CCF6	迢	vkpd		tiao2
CCF7	眺	hiqn	hqiy	tiao4
CCF8	跳	khiq	khqi	tiao4
CCF9	贴	mhkg		tie1
CCFA	铁	qrwy	qtgy	tie3
CCFB	帖	mhhk		tie1
CCFC	厅	dsk		ting1
CCFD	听	krh		ting1
CCFE	烃	ocag		ting1
CD40	虭	jvn	jvt	dao1
CD41	虯	jnhh		qiu2
CD42	虰	jsh		ding1
CD43	虲	jhy		
CD44	虳	jqyy		jue2
CD45	虴	jtan		zhe2
CD46	虵	jbn		she2
CD47	虶	jgfh		yu1
CD48	虷	jfh		gan1,han2
CD49	虸	jbg		zi3
CD4A	蚃	xtju		xiang3
CD4B	蚄	jyn	jyt	fang1,bang4
CD4C	蚅	jdbn		e4
CD4D	蚆	jcn		ba1
CD4E	蚇	jnyy		chi3
CD4F	蚈	jgah		qian1
CD50	蚉	yju		wen2
CD51	蚎	jjg		yue4
CD52	蚏	jeg		yue4
CD53	蚐	jqug		jun1
CD54	蚑	jfcy		qi2
CD55	蚒	jmyg		tong2
CD56	蚔	jqan		qi2,zhi3
CD57	蚖	jfqn		yuan2
CD58	蚗	jnwy		jue2,que1
CD59	蚘	jdnn	jdny	you2
CD5A	蚙	jwyn		qin2
CD5B	蚚	jrh		qi2
CD5C	蚛	jkhh		zhong4
CD5D	蚞	jsy		mu4
CD5E	蚟	jgg		wang2
CD5F	蚠	wvju		fen2
CD60	蚡	jwvn	jwvt	fen2
CD61	蚢	jymn	jywn	hang2
CD62	蚥	jwqy	jwry	fu4
CD63	蚦	jmfg		ran2
CD64	蚫	jqnn		bao4
CD65	蚭	jnxn		ni2
CD66	蚮	jway		dai4
CD67	蚲	jguh	jguf	ping2
CD68	蚳	jqay		chi2
CD69	蚷	jang		ju4
CD6A	蚸	jryy		li4
CD6B	蚹	jwfy		fu4
CD6C	蚻	snju		zha2
CD6D	蚼	jqkg		gou3,qu2
CD6E	蚽	jgig	jdhg	pi2
CD6F	蚾	jhcy	jby	pi2,bo3
CD70	蚿	jyxy		xian2
CD71	蛁	jvkg		diao1
CD72	蛂	jdcy		bie2
CD73	蛃	jgmw		bing3
CD74	蛅	jhkg		zhan1
CD75	蛈	jrwy	jtgy	tie3
CD76	蛌	jrcy		gu3
CD77	蛍	ipju		
CD78	蛒	jtkg		ge2,luo4
CD79	蛓	faji		ci4
CD7A	蛕	jdeg		hui2
CD7B	蛖	jdne	jdny	mang2,bang4
CD7C	蛗	wnnj	tnju	fu4
CD7D	蛚	jgqj		lie4
CD7E	蛜	jwvt		yi1
CD80	蛝	jvey	jvy	xian2
CD81	蛠	jlll	jeee	li4
CD82	蛡	jng		xu3,yi4
CD83	蛢	juah		ping2
CD84	蛣	jfkg		jie2,qie4
CD85	蛥	jqqy		she2
CD86	蛦	jgxw		yi2
CD87	蛧	jmqq	jmrr	wang3
CD88	蛨	jdjg		mo4
CD89	蛪	dhvj		ni2
CD8A	蛫	jqdb		gui3
CD8B	蛬	awju		qiong2
CD8C	蛯	jftx		lao3
CD8D	蛵	jgva		xing1
CD8E	蛶	jefy		jie4
CD8F	蛷	jfiy	jgiy	qiu2
CD90	蛺	jdww		jia2
CD91	蛻	jwkq		tui4
CD92	蛼	jlh		che1
CD93	蛽	jmy		bei4
CD94	蛿	jwyk		han4
CD95	蜁	jtnh		xuan2
CD96	蜄	jdfe		zhen4
CD97	蜅	jgey	jsy	pu2,fu3
CD98	蜆	jhqn		xian4
CD99	蜋	jyve	jyvy	liang2
CD9A	蜌	jxxf		bi4
CD9B	蜎	jkeg		yuan1
CD9C	蜏	jten	jtbt	you3
CD9D	蜐	jfcl	jfce	jie2
CD9E	蜑	thpj	thnj	dan4
CD9F	蜔	jqlg		dian4
CDA0	蜖	jmjd	jljf	hui2
CDA1	汀	ish		ting1
CDA2	廷	tfpd		ting2
CDA3	停	wyps		ting2
CDA4	亭	ypsj		ting2
CDA5	庭	ytfp	otfp	ting2
CDA6	挺	rtfp		ting3
CDA7	艇	tetp	tutp	ting3
CDA8	通	cepk		tong1
CDA9	桐	smgk		tong2
CDAA	酮	sgmk		tong2
CDAB	瞳	hujf		tong2
CDAC	同	mgkd		tong2
CDAD	铜	qmgk		tong2
CDAE	彤	myet		tong2
CDAF	童	ujff		tong2
CDB0	桶	sceh		tong3
